odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
00276_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00276,DALLAS ISD,Educational Institution,Public,10,2,057-905,DALLAS,8,0,8,2024-05-01T00:00:00.000,1374,0,2508,0,0,3751.02,0.0,10909.8,0.0,0.0,14660.82
00276_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00276,DALLAS ISD,Educational Institution,Public,10,2,057-905,DALLAS,93,0,93,2024-06-01T00:00:00.000,108220,0,176441,0,0,295440.6,0.0,767518.35,0.0,0.0,1062958.95
00276_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00276,DALLAS ISD,Educational Institution,Public,10,2,057-905,DALLAS,25,0,25,2024-07-01T00:00:00.000,9904,0,13674,0,0,28127.36,0.0,62079.96,0.0,0.0,90207.32
00276_8_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00276,DALLAS ISD,Educational Institution,Public,10,2,057-905,DALLAS,7,0,7,2024-08-01T00:00:00.000,1471,0,2270,0,0,4177.64,0.0,10305.8,0.0,0.0,14483.44
00277_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00277,DESOTO ISD,Educational Institution,Public,10,2,057-906,DALLAS,2,0,2,2024-06-01T00:00:00.000,5889,0,6478,0,0,13426.92,0.0,28179.3,0.0,0.0,41606.22
00277_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00277,DESOTO ISD,Educational Institution,Public,10,2,057-906,DALLAS,1,0,1,2024-07-01T00:00:00.000,2991,0,878,0,0,7088.67,0.0,3986.12,0.0,0.0,11074.79
00277_8_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00277,DESOTO ISD,Educational Institution,Public,10,2,057-906,DALLAS,1,0,1,2024-08-01T00:00:00.000,244,0,20,0,0,578.28,0.0,90.8,0.0,0.0,669.08
00278_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00278,DUNCANVILLE ISD,Educational Institution,Public,10,2,057-907,DALLAS,4,0,4,2024-06-01T00:00:00.000,3386,0,9169,0,0,9243.78,0.0,39885.15,0.0,0.0,49128.93
00278_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00278,DUNCANVILLE ISD,Educational Institution,Public,10,2,057-907,DALLAS,3,0,3,2024-07-01T00:00:00.000,505,0,2391,0,0,1434.2,0.0,10855.14,0.0,0.0,12289.34
00280_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00280,GRAND PRAIRIE ISD,Educational Institution,Public,10,2,057-910,DALLAS,7,0,7,2024-05-01T00:00:00.000,449,0,619,0,0,1225.77,0.0,2692.65,0.0,0.0,3918.42
00280_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00280,GRAND PRAIRIE ISD,Educational Institution,Public,10,2,057-910,DALLAS,9,0,9,2024-06-01T00:00:00.000,13342,0,21258,0,0,36423.66,0.0,92472.3,0.0,0.0,128895.96
00280_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00280,GRAND PRAIRIE ISD,Educational Institution,Public,10,2,057-910,DALLAS,5,0,5,2024-07-01T00:00:00.000,3121,0,4317,0,0,8863.64,0.0,19599.18,0.0,0.0,28462.82
00280_8_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00280,GRAND PRAIRIE ISD,Educational Institution,Public,10,2,057-910,DALLAS,4,0,4,2024-08-01T00:00:00.000,109,0,167,0,0,309.56,0.0,758.18,0.0,0.0,1067.74
00281_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00281,IRVING ISD,Educational Institution,Public,10,2,057-912,DALLAS,13,0,13,2024-06-01T00:00:00.000,15563,0,20063,0,0,35483.64,0.0,87274.05,0.0,0.0,122757.69
00281_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00281,IRVING ISD,Educational Institution,Public,10,2,057-912,DALLAS,12,0,12,2024-07-01T00:00:00.000,5260,0,8130,0,0,12466.2,0.0,36910.2,0.0,0.0,49376.4
00281_8_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00281,IRVING ISD,Educational Institution,Public,10,2,057-912,DALLAS,8,0,8,2024-08-01T00:00:00.000,484,0,689,0,0,1147.08,0.0,3128.06,0.0,0.0,4275.14
00282_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00282,LANCASTER ISD,Educational Institution,Public,10,2,057-913,DALLAS,3,0,3,2024-06-01T00:00:00.000,4539,0,6174,0,0,12391.47,0.0,26856.9,0.0,0.0,39248.37
00282_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00282,LANCASTER ISD,Educational Institution,Public,10,2,057-913,DALLAS,2,0,2,2024-07-01T00:00:00.000,1547,0,3111,0,0,4393.48,0.0,14123.94,0.0,0.0,18517.42
00282_8_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00282,LANCASTER ISD,Educational Institution,Public,10,2,057-913,DALLAS,1,0,1,2024-08-01T00:00:00.000,0,0,113,0,0,0.0,0.0,513.02,0.0,0.0,513.02
00284_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00284,RICHARDSON ISD,Educational Institution,Public,10,2,057-916,DALLAS,1,0,1,2024-05-01T00:00:00.000,71,0,245,0,0,193.83,0.0,1065.75,0.0,0.0,1259.58
00284_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00284,RICHARDSON ISD,Educational Institution,Public,10,2,057-916,DALLAS,7,0,7,2024-06-01T00:00:00.000,7417,0,15519,0,0,19205.76,0.0,67507.65,0.0,0.0,86713.41
00287_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00287,DAWSON ISD-WELCH,Educational Institution,Public,17,1,058-902,DAWSON,1,0,1,2024-05-01T00:00:00.000,34,0,53,0,0,92.82,0.0,230.55,0.0,0.0,323.37
00287_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00287,DAWSON ISD-WELCH,Educational Institution,Public,17,1,058-902,DAWSON,1,0,1,2024-06-01T00:00:00.000,92,0,126,0,0,251.16,0.0,548.1,0.0,0.0,799.26
00289_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00289,LAMESA ISD,Educational Institution,Public,17,1,058-906,DAWSON,2,0,2,2024-05-01T00:00:00.000,293,0,293,0,0,799.89,0.0,1274.55,0.0,0.0,2074.44
00289_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00289,LAMESA ISD,Educational Institution,Public,17,1,058-906,DAWSON,2,0,2,2024-06-01T00:00:00.000,1486,0,2639,0,0,4056.78,0.0,11479.65,0.0,0.0,15536.43
00291_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00291,HEREFORD ISD,Educational Institution,Public,16,1,059-901,DEAF SMITH,1,0,1,2024-06-01T00:00:00.000,2504,0,4447,0,0,6835.92,0.0,19344.45,0.0,0.0,26180.37
00294_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00294,FANNINDEL ISD,Educational Institution,Public,8,2,060-914,DELTA,1,0,1,2024-06-01T00:00:00.000,0,0,264,0,0,0.0,0.0,1148.4,0.0,0.0,1148.4
00296_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00296,DENTON ISD,Educational Institution,Public,11,2,061-901,DENTON,5,0,5,2024-05-01T00:00:00.000,469,0,772,0,0,1069.32,0.0,3358.2,0.0,0.0,4427.52
00296_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00296,DENTON ISD,Educational Institution,Public,11,2,061-901,DENTON,9,0,9,2024-06-01T00:00:00.000,3317,0,4886,0,0,8131.56,0.0,21254.1,0.0,0.0,29385.66
00296_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00296,DENTON ISD,Educational Institution,Public,11,2,061-901,DENTON,14,0,14,2024-07-01T00:00:00.000,4254,0,6297,0,0,12081.36,0.0,28588.38,0.0,0.0,40669.74
00297_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00297,LEWISVILLE ISD,Educational Institution,Public,11,2,061-902,DENTON,9,0,9,2024-05-01T00:00:00.000,2742,0,3512,0,0,6251.76,0.0,15206.96,0.0,0.0,21458.72
00297_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00297,LEWISVILLE ISD,Educational Institution,Public,11,2,061-902,DENTON,11,0,11,2024-06-01T00:00:00.000,12544,0,15337,0,0,28600.32,0.0,66409.21,0.0,0.0,95009.53
00297_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00297,LEWISVILLE ISD,Educational Institution,Public,11,2,061-902,DENTON,6,0,6,2024-07-01T00:00:00.000,1288,0,1462,0,0,3052.56,0.0,6608.24,0.0,0.0,9660.8
00297_8_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00297,LEWISVILLE ISD,Educational Institution,Public,11,2,061-902,DENTON,3,0,3,2024-08-01T00:00:00.000,54,0,121,0,0,127.98,0.0,546.92,0.0,0.0,674.9
00304_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00304,NORTHWEST ISD,Educational Institution,Public,11,2,061-911,DENTON,2,0,2,2024-06-01T00:00:00.000,2100,0,2558,0,0,5733.0,0.0,11076.14,0.0,0.0,16809.14
00305_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00305,LAKE DALLAS ISD,Educational Institution,Public,11,2,061-912,DENTON,2,0,2,2024-06-01T00:00:00.000,1449,0,1889,0,0,3955.77,0.0,8179.37,0.0,0.0,12135.14
00309_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00309,YOAKUM ISD,Educational Institution,Public,3,3,062-903,DEWITT,2,0,2,2024-05-01T00:00:00.000,454,0,533,0,0,1239.42,0.0,2318.55,0.0,0.0,3557.97
00309_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00309,YOAKUM ISD,Educational Institution,Public,3,3,062-903,DEWITT,2,0,2,2024-06-01T00:00:00.000,3479,0,2807,0,0,9497.67,0.0,12210.45,0.0,0.0,21708.12
00310_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00310,YORKTOWN ISD,Educational Institution,Public,3,3,062-904,DEWITT,1,0,1,2024-06-01T00:00:00.000,473,0,801,0,0,1291.29,0.0,3484.35,0.0,0.0,4775.64
00310_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00310,YORKTOWN ISD,Educational Institution,Public,3,3,062-904,DEWITT,1,0,1,2024-07-01T00:00:00.000,21,0,25,0,0,59.64,0.0,113.5,0.0,0.0,173.14
00315_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00315,CARRIZO SPRINGS CONS ISD,Educational Institution,Public,20,4,064-903,DIMMIT,5,0,5,2024-06-01T00:00:00.000,3819,0,6599,0,0,10256.22,0.0,28705.65,0.0,0.0,38961.87
00317_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00317,HEDLEY ISD,Educational Institution,Public,16,1,065-902,DONLEY,1,0,1,2024-06-01T00:00:00.000,0,0,81,0,0,0.0,0.0,352.35,0.0,0.0,352.35
00319_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00319,BENAVIDES ISD,Educational Institution,Public,2,5,066-901,DUVAL,1,0,1,2024-06-01T00:00:00.000,185,0,214,0,0,505.05,0.0,930.9,0.0,0.0,1435.95
00320_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00320,SAN DIEGO ISD,Educational Institution,Public,2,5,066-902,DUVAL,3,0,3,2024-05-01T00:00:00.000,860,0,1025,0,0,2347.8,0.0,4458.75,0.0,0.0,6806.55
00320_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00320,SAN DIEGO ISD,Educational Institution,Public,2,5,066-902,DUVAL,3,0,3,2024-06-01T00:00:00.000,5215,0,6181,0,0,14236.95,0.0,26887.35,0.0,0.0,41124.3
00320_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00320,SAN DIEGO ISD,Educational Institution,Public,2,5,066-902,DUVAL,2,0,2,2024-07-01T00:00:00.000,1606,0,1596,0,0,4561.04,0.0,7245.84,0.0,0.0,11806.88
00320_8_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00320,SAN DIEGO ISD,Educational Institution,Public,2,5,066-902,DUVAL,1,0,1,2024-08-01T00:00:00.000,326,0,326,0,0,925.84,0.0,1480.04,0.0,0.0,2405.88
00321_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00321,FREER ISD,Educational Institution,Public,2,5,066-903,DUVAL,3,0,3,2024-05-01T00:00:00.000,1051,0,898,0,0,2869.23,0.0,3906.3,0.0,0.0,6775.53
00321_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00321,FREER ISD,Educational Institution,Public,2,5,066-903,DUVAL,3,0,3,2024-06-01T00:00:00.000,4622,0,3575,0,0,12618.06,0.0,15551.25,0.0,0.0,28169.31
00322_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00322,CISCO ISD,Educational Institution,Public,14,1,067-902,EASTLAND,1,0,1,2024-05-01T00:00:00.000,92,0,0,0,0,251.16,0.0,0.0,0.0,0.0,251.16
00322_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00322,CISCO ISD,Educational Institution,Public,14,1,067-902,EASTLAND,1,0,1,2024-06-01T00:00:00.000,556,0,0,0,0,1517.88,0.0,0.0,0.0,0.0,1517.88
00327_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00327,ECTOR COUNTY ISD,Educational Institution,Public,18,1,068-901,ECTOR,20,0,20,2024-06-01T00:00:00.000,19251,0,31205,0,0,52555.23,0.0,135741.75,0.0,0.0,188296.98
00327_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00327,ECTOR COUNTY ISD,Educational Institution,Public,18,1,068-901,ECTOR,13,0,13,2024-07-01T00:00:00.000,5095,0,8632,0,0,14469.8,0.0,39189.28,0.0,0.0,53659.08
00328_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00328,ROCKSPRINGS ISD,Educational Institution,Public,15,4,069-901,EDWARDS,1,0,1,2024-06-01T00:00:00.000,193,0,357,0,0,526.89,0.0,1552.95,0.0,0.0,2079.84
00330_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00330,FAITH FAMILY KIDS,Educational Institution,Charter,10,2,070-801,ELLIS,1,0,1,2024-05-01T00:00:00.000,370,0,983,0,0,1010.1,0.0,4276.05,0.0,0.0,5286.15
00330_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00330,FAITH FAMILY KIDS,Educational Institution,Charter,10,2,070-801,ELLIS,1,0,1,2024-06-01T00:00:00.000,3676,0,7615,0,0,10035.48,0.0,33125.25,0.0,0.0,43160.73
00330_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00330,FAITH FAMILY KIDS,Educational Institution,Charter,10,2,070-801,ELLIS,1,0,1,2024-07-01T00:00:00.000,298,0,515,0,0,846.32,0.0,2338.1,0.0,0.0,3184.42
00331_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00331,AVALON ISD,Educational Institution,Public,10,2,070-901,ELLIS,1,0,1,2024-06-01T00:00:00.000,0,0,281,0,0,0.0,0.0,1222.35,0.0,0.0,1222.35
00332_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00332,ENNIS ISD,Educational Institution,Public,10,2,070-903,ELLIS,4,0,4,2024-06-01T00:00:00.000,3857,0,10731,0,0,10081.41,0.0,46679.85,0.0,0.0,56761.26
00332_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00332,ENNIS ISD,Educational Institution,Public,10,2,070-903,ELLIS,5,0,5,2024-07-01T00:00:00.000,2319,0,9217,0,0,6009.27,0.0,41845.18,0.0,0.0,47854.45
00335_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00335,MIDLOTHIAN ISD,Educational Institution,Public,10,2,070-908,ELLIS,1,0,1,2024-05-01T00:00:00.000,182,0,183,0,0,496.86,0.0,792.39,0.0,0.0,1289.25
00335_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00335,MIDLOTHIAN ISD,Educational Institution,Public,10,2,070-908,ELLIS,2,0,2,2024-06-01T00:00:00.000,3928,0,4620,0,0,10723.44,0.0,20004.6,0.0,0.0,30728.04
00335_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00335,MIDLOTHIAN ISD,Educational Institution,Public,10,2,070-908,ELLIS,1,0,1,2024-07-01T00:00:00.000,1840,0,1345,0,0,5225.6,0.0,6079.4,0.0,0.0,11305.0
00336_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00336,MILFORD ISD,Educational Institution,Public,10,2,070-909,ELLIS,1,0,1,2024-06-01T00:00:00.000,237,0,247,0,0,647.01,0.0,1074.45,0.0,0.0,1721.46
00337_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00337,PALMER ISD,Educational Institution,Public,10,2,070-910,ELLIS,1,0,1,2024-06-01T00:00:00.000,350,0,980,0,0,955.5,0.0,4263.0,0.0,0.0,5218.5
00339_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00339,WAXAHACHIE ISD,Educational Institution,Public,10,2,070-912,ELLIS,2,0,2,2024-06-01T00:00:00.000,1586,0,2308,0,0,4329.78,0.0,10039.8,0.0,0.0,14369.58
00341_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00341,"EL PASO EDUCATION INITIATIVE, INC. (THE) Burnham Wood",Educational Institution,Charter,19,1,071-801,EL PASO,1,0,1,2024-06-01T00:00:00.000,5453,0,7395,0,0,14886.69,0.0,32168.25,0.0,0.0,47054.94
00344_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00344,LA FE PREPARATORY SCHOOL,Educational Institution,Charter,19,1,071-807,EL PASO,1,0,1,2024-07-01T00:00:00.000,73,0,149,0,0,207.32,0.0,676.46,0.0,0.0,883.78
00346_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00346,EL PASO ISD,Educational Institution,Public,19,1,071-902,EL PASO,33,0,33,2024-06-01T00:00:00.000,29963,0,57747,0,0,81311.19,0.0,251199.45,0.0,0.0,332510.64
00346_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00346,EL PASO ISD,Educational Institution,Public,19,1,071-902,EL PASO,26,0,26,2024-07-01T00:00:00.000,5649,0,8097,0,0,16032.35,0.0,36760.38,0.0,0.0,52792.73
00347_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00347,FABENS ISD,Educational Institution,Public,19,1,071-903,EL PASO,3,0,3,2024-06-01T00:00:00.000,1597,0,3310,0,0,4273.41,0.0,14398.5,0.0,0.0,18671.91
00348_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00348,SAN ELIZARIO ISD,Educational Institution,Public,19,1,071-904,EL PASO,3,0,3,2024-06-01T00:00:00.000,3892,0,5577,0,0,10625.16,0.0,24259.95,0.0,0.0,34885.11
00350_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00350,ANTHONY ISD,Educational Institution,Public,19,1,071-906,EL PASO,12,0,12,2024-06-01T00:00:00.000,5862,0,12475,0,0,13871.16,0.0,54266.25,0.0,0.0,68137.41
00350_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00350,ANTHONY ISD,Educational Institution,Public,19,1,071-906,EL PASO,11,0,11,2024-07-01T00:00:00.000,2532,0,4787,0,0,6365.09,0.0,21732.98,0.0,0.0,28098.07
00351_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00351,CANUTILLO ISD,Educational Institution,Public,19,1,071-907,EL PASO,1,0,1,2024-05-01T00:00:00.000,100,0,132,0,0,273.0,0.0,574.2,0.0,0.0,847.2
00351_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00351,CANUTILLO ISD,Educational Institution,Public,19,1,071-907,EL PASO,8,0,8,2024-06-01T00:00:00.000,6001,0,8278,0,0,16382.73,0.0,36009.3,0.0,0.0,52392.03
00352_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00352,TORNILLO ISD,Educational Institution,Public,19,1,071-908,EL PASO,1,0,1,2024-06-01T00:00:00.000,521,0,1125,0,0,1422.33,0.0,4893.75,0.0,0.0,6316.08
00353_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00353,SOCORRO ISD,Educational Institution,Public,19,1,071-909,EL PASO,35,0,35,2024-06-01T00:00:00.000,8159,0,31477,0,0,22274.07,0.0,136924.95,0.0,0.0,159199.02
00356_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00356,DUBLIN ISD,Educational Institution,Public,11,2,072-902,ERATH,1,0,1,2024-06-01T00:00:00.000,1087,0,1663,0,0,2967.51,0.0,7234.05,0.0,0.0,10201.56
00357_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00357,STEPHENVILLE ISD,Educational Institution,Public,11,2,072-903,ERATH,3,0,3,2024-06-01T00:00:00.000,2784,0,3479,0,0,7600.32,0.0,15133.65,0.0,0.0,22733.97
00362_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00362,CHILTON ISD,Educational Institution,Public,12,2,073-901,FALLS,1,0,1,2024-06-01T00:00:00.000,1033,0,1666,0,0,2820.09,0.0,7247.1,0.0,0.0,10067.19
00363_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00363,MARLIN ISD,Educational Institution,Public,12,2,073-903,FALLS,2,0,2,2024-06-01T00:00:00.000,1120,0,1760,0,0,3057.6,0.0,7656.0,0.0,0.0,10713.6
00363_7_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00363,MARLIN ISD,Educational Institution,Public,12,2,073-903,FALLS,1,0,1,2024-07-01T00:00:00.000,36,0,46,0,0,102.24,0.0,208.84,0.0,0.0,311.08
00365_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00365,ROSEBUD-LOTT ISD,Educational Institution,Public,12,2,073-905,FALLS,2,0,2,2024-05-01T00:00:00.000,219,0,333,0,0,597.87,0.0,1448.55,0.0,0.0,2046.42
00365_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00365,ROSEBUD-LOTT ISD,Educational Institution,Public,12,2,073-905,FALLS,2,0,2,2024-06-01T00:00:00.000,409,0,696,0,0,1116.57,0.0,3027.6,0.0,0.0,4144.17
00366_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00366,BONHAM ISD,Educational Institution,Public,10,2,074-903,FANNIN,3,0,3,2024-06-01T00:00:00.000,1306,0,1833,0,0,2977.68,0.0,7973.55,0.0,0.0,10951.23
00369_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00369,HONEY GROVE ISD,Educational Institution,Public,8,2,074-907,FANNIN,1,0,1,2024-05-01T00:00:00.000,141,0,239,0,0,384.93,0.0,1039.65,0.0,0.0,1424.58
00370_5_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00370,LEONARD ISD,Educational Institution,Public,10,2,074-909,FANNIN,1,0,1,2024-05-01T00:00:00.000,0,0,186,0,0,0.0,0.0,809.1,0.0,0.0,809.1
00370_6_2024_SUMMERSSOCEREIMBURSEMENTS,2023-2024,SUMMERSSOCEREIMBURSEMENTS,00370,LEONARD ISD,Educational Institution,Public,10,2,074-909,FANNIN,1,0,1,2024-06-01T00:00:00.000,0,0,1409,0,0,0.0,0.0,6129.15,0.0,0.0,6129.15
